ilce_adi,mahalle_adi,mahalle_adi,mahalle_koy_uavt,display_name,address,latitude,longitude,estimated_population_mahalle,structural_fragility_score,risk_score,risk_category,1980_oncesi,1980-2000_arasi,2000_sonrasi,1-4 kat_arasi,5-9 kat_arasi,9-19 kat_arasi,cok_agir_hasarli_bina_sayisi,agir_hasarli_bina_sayisi,can_kaybi_sayisi,agir_yarali_sayisi,hastanede_tedavi_sayisi,gecici_barinma,dogalgaz_boru_hasari,icme_suyu_boru_hasari,atik_su_boru_hasari,total_buildings_mahalle
besiktas,Konaklar Mahallesi,KONAKLAR,40236.0,"Konaklar Mahallesi, Beşiktaş, İstanbul, Marmara Bölgesi, 34330, Türkiye","{""suburb"": ""Konaklar Mahallesi"", ""town"": ""Beşiktaş"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34330"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.09499694689764,29.01516362001279,6560,306.9,0.0095,LOW,217.0,231.0,181.0,278.0,319.0,32.0,1.0,4.0,0.0,0.0,4.0,230.0,0.0,0.0,1.0,629.0
besiktas,Levent Mahallesi,LEVENT,40235.0,"Levent Mahallesi, İstanbul, Marmara Bölgesi, 34330, Türkiye","{""suburb"": ""Levent Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34330"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.08157640400964,29.016944467893993,14309,874.1,0.027,MEDIUM,798.0,158.0,416.0,1337.0,24.0,11.0,2.0,8.0,0.0,0.0,1.0,105.0,1.0,1.0,1.0,1372.0
besiktas,Akat Mahallesi,AKAT,40234.0,"Akat Mahallesi, İstanbul, Marmara Bölgesi, 34335, Türkiye","{""suburb"": ""Akat Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34335"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.085981836204866,29.026277746472708,13412,621.5,0.0138,MEDIUM,398.0,597.0,291.0,954.0,294.0,38.0,3.0,11.0,1.0,1.0,5.0,329.0,0.0,0.0,1.0,1286.0
bahcelievler,Bahçelievler Mahallesi,BAHÇELÝEVLER,40177.0,"Bahçelievler Mahallesi, Bahçelievler, İstanbul, Marmara Bölgesi, 34180, Türkiye","{""suburb"": ""Bahçelievler Mahallesi"", ""town"": ""Bahçelievler"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34180"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.00310809332062,28.868594640209853,61753,1053.2,0.3646,EXTREME,728.0,878.0,359.0,835.0,1014.0,116.0,81.0,147.0,185.0,99.0,480.0,6193.0,2.0,3.0,6.0,1965.0
bahcelievler,Soğanlı Mahallesi,SOÐANLI,40180.0,"Soğanlı Mahallesi, Bahçelievler, İstanbul, Marmara Bölgesi, 34183, Türkiye","{""suburb"": ""Soğanlı Mahallesi"", ""town"": ""Bahçelievler"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34183"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.010819712841716,28.854557633185593,75015,1095.0,0.2974,EXTREME,476.0,1745.0,166.0,143.0,2234.0,10.0,74.0,126.0,189.0,101.0,491.0,6850.0,1.0,2.0,4.0,2387.0
bahcelievler,Siyavuşpaşa Mahallesi,SÝYAVUÞPAÞA,40179.0,"Siyavuşpaşa Mahallesi, İstanbul, Marmara Bölgesi, 34182, Türkiye","{""suburb"": ""Siyavuşpaşa Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34182"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.00209252713332,28.854370399043916,67850,1253.7,0.3558,EXTREME,793.0,1308.0,58.0,111.0,2034.0,14.0,88.0,143.0,220.0,117.0,567.0,6781.0,1.0,2.0,4.0,2159.0
bahcelievler,Cumhuriyet Mahallesi,CUMHURÝYET,40181.0,"Cumhuriyet Mahallesi, Bahçelievler, İstanbul, Marmara Bölgesi, 34186, Türkiye","{""suburb"": ""Cumhuriyet Mahallesi"", ""town"": ""Bahçelievler"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34186"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.01730026789729,28.853993784152234,50376,607.1,0.2102,EXTREME,196.0,1136.0,271.0,310.0,1285.0,8.0,47.0,87.0,97.0,53.0,254.0,3989.0,1.0,1.0,3.0,1603.0
bahcelievler,Yenibosna Merkez Mahallesi,YENÝBOSNA MERKEZ,40183.0,"Yenibosna Merkez Mahallesi, İstanbul, Marmara Bölgesi, 34197, Türkiye","{""suburb"": ""Yenibosna Merkez Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34197"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.011902092782684,28.818080191037247,68981,835.4,0.2599,EXTREME,365.0,1263.0,567.0,1234.0,897.0,64.0,74.0,162.0,71.0,41.0,193.0,3588.0,2.0,3.0,7.0,2195.0
bahcelievler,Zafer Mahallesi,ZAFER,40186.0,"Zafer Mahallesi, Bahçelievler, İstanbul, Marmara Bölgesi, 34194, Türkiye","{""suburb"": ""Zafer Mahallesi"", ""town"": ""Bahçelievler"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34194"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.00513798928303,28.835974188910573,106693,1058.0,0.334,EXTREME,245.0,2185.0,965.0,599.0,2789.0,7.0,101.0,202.0,212.0,114.0,558.0,9075.0,2.0,2.0,6.0,3395.0
bahcelievler,Çobançeşme Mahallesi,ÇOBANÇEÞME,40184.0,"Çobançeşme Mahallesi, Bahçelievler, İstanbul, Marmara Bölgesi, 34196, Türkiye","{""suburb"": ""Çobançeşme Mahallesi"", ""town"": ""Bahçelievler"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34196"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.00170105883305,28.82649904052743,58987,658.2,0.2297,EXTREME,108.0,1539.0,230.0,649.0,1216.0,12.0,62.0,125.0,83.0,44.0,217.0,3437.0,2.0,2.0,4.0,1877.0
bahcelievler,Şirinevler Mahallesi,ÞÝRÝNEVLER,40178.0,"Şirinevler Mahallesi, İstanbul, Marmara Bölgesi, 34188, Türkiye","{""suburb"": ""Şirinevler Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34188"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.998548295139486,28.84694352971611,70427,1090.4,0.4064,EXTREME,577.0,1434.0,230.0,299.0,1910.0,32.0,105.0,171.0,230.0,122.0,592.0,6563.0,2.0,2.0,6.0,2241.0
beylikduzu,Yakuplu Mahallesi,YAKUPLU,40894.0,"Yakuplu Mahallesi, İstanbul, Marmara Bölgesi, 34524, Türkiye","{""suburb"": ""Yakuplu Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34524"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.99083956272395,28.67778265214528,95510,681.6,0.3471,EXTREME,37.0,1666.0,1230.0,1522.0,1369.0,42.0,78.0,213.0,97.0,53.0,269.0,4775.0,4.0,5.0,13.0,2933.0
beylikduzu,Sahil Mahallesi,SAHÝL,40876.0,"Sahil Mahallesi, Beylikdüzü, İstanbul, Marmara Bölgesi, 34524, Türkiye","{""suburb"": ""Sahil Mahallesi"", ""town"": ""Beylikdüzü"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34524"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.96856627780412,28.645743282788768,21036,143.0,0.124,EXTREME,0.0,369.0,277.0,540.0,84.0,22.0,25.0,65.0,12.0,6.0,37.0,684.0,1.0,2.0,4.0,646.0
beylikduzu,Marmara Mahallesi,MARMARA,40893.0,"Marmara Mahallesi, İstanbul, Marmara Bölgesi, 34524, Türkiye","{""suburb"": ""Marmara Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34524"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.97224936894588,28.669269160371066,32466,154.4,0.2341,EXTREME,4.0,336.0,657.0,722.0,89.0,186.0,25.0,80.0,56.0,28.0,152.0,2506.0,3.0,3.0,7.0,997.0
beylikduzu,Kavaklı Mahallesi,KAVAKLI,40873.0,"Kavaklı Mahallesi, Beylikdüzü, İstanbul, Marmara Bölgesi, 34520, Türkiye","{""suburb"": ""Kavaklı Mahallesi"", ""town"": ""Beylikdüzü"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34520"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.98053437216097,28.64482870465516,50278,264.4,0.2812,EXTREME,0.0,624.0,920.0,997.0,421.0,126.0,40.0,117.0,50.0,27.0,147.0,2914.0,3.0,5.0,13.0,1544.0
beylikduzu,Gürpınar Mahallesi,GÜRPINAR,40867.0,"Gürpınar Mahallesi, Beylikdüzü, İstanbul, Marmara Bölgesi, 34528, Türkiye","{""suburb"": ""Gürpınar Mahallesi"", ""town"": ""Beylikdüzü"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34528"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.98622671366641,28.603018720593912,47641,359.0,0.172,EXTREME,0.0,953.0,510.0,1220.0,191.0,52.0,39.0,126.0,37.0,20.0,104.0,2400.0,2.0,2.0,5.0,1463.0
beylikduzu,Dereağzı Mahallesi,DEREAÐZI,40870.0,"Dereağzı Mahallesi, Beylikdüzü, İstanbul, Marmara Bölgesi, 34528, Türkiye","{""suburb"": ""Dereağzı Mahallesi"", ""town"": ""Beylikdüzü"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34528"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.97405864732502,28.617234812132004,70371,448.2,0.3169,EXTREME,0.0,1134.0,1027.0,1960.0,192.0,9.0,66.0,203.0,24.0,10.0,80.0,1785.0,4.0,7.0,14.0,2161.0
beylikduzu,Cumhuriyet Mahallesi,CUMHURÝYET,40874.0,"Cumhuriyet Mahallesi, Beylikdüzü, İstanbul, Marmara Bölgesi, 34520, Türkiye","{""suburb"": ""Cumhuriyet Mahallesi"", ""town"": ""Beylikdüzü"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34520"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.01019526086579,28.638503340310862,11397,84.7,0.2106,EXTREME,0.0,224.0,126.0,91.0,14.0,245.0,6.0,14.0,36.0,19.0,95.0,1051.0,1.0,1.0,2.0,350.0
beylikduzu,Büyükşehir Mahallesi,BÜYÜKÞEHÝR,40877.0,"Büyükşehir Mahallesi, Beylikdüzü, İstanbul, Marmara Bölgesi, 34520, Türkiye","{""suburb"": ""Büyükşehir Mahallesi"", ""town"": ""Beylikdüzü"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34520"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.00549078638928,28.645023985343748,7782,44.0,0.1848,EXTREME,0.0,107.0,132.0,51.0,15.0,173.0,3.0,10.0,25.0,13.0,65.0,1076.0,0.0,0.0,1.0,239.0
beylikduzu,Barış Mahallesi,BARIÞ,40875.0,"Barış Mahallesi, Beylikdüzü, İstanbul, Marmara Bölgesi, 34520, Türkiye","{""suburb"": ""Barış Mahallesi"", ""town"": ""Beylikdüzü"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34520"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.99897809733733,28.65185037409968,26116,131.0,0.255,EXTREME,0.0,303.0,499.0,368.0,56.0,378.0,12.0,39.0,84.0,44.0,222.0,3284.0,1.0,2.0,5.0,802.0
beylikduzu,Adnan Kahveci Mahallesi,ADNAN KAHVECÝ,40869.0,"Adnan Kahveci Mahallesi, Beylikdüzü, İstanbul, Marmara Bölgesi, 34528, Türkiye","{""suburb"": ""Adnan Kahveci Mahallesi"", ""town"": ""Beylikdüzü"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34528"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.99887446799923,28.62843076932662,52688,232.4,0.2686,EXTREME,0.0,505.0,1113.0,583.0,490.0,545.0,27.0,83.0,106.0,56.0,285.0,6195.0,2.0,5.0,8.0,1618.0
bakirkoy,Ataköy 1. Kısım Mahallesi,ATAKÖY 1. KISIM,40202.0,"Ataköy 1. Kısım Mahallesi, Bakırköy, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Ataköy 1. Kısım Mahallesi"", ""town"": ""Bakırköy"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.97467155323192,28.87003834783586,1748,64.8,0.2318,EXTREME,61.0,7.0,27.0,39.0,42.0,14.0,6.0,10.0,12.0,6.0,31.0,204.0,1.0,0.0,1.0,95.0
bakirkoy,Ataköy 2-5-6. Kısım Mahallesi,ATAKÖY 2-5-6. KISIM,40194.0,"Ataköy 2-5-6. Kısım Mahallesi, Bakırköy, İstanbul, Marmara Bölgesi, 34158, Türkiye","{""suburb"": ""Ataköy 2-5-6. Kısım Mahallesi"", ""town"": ""Bakırköy"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34158"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.97720971755934,28.855359910791442,4121,130.4,0.5559,EXTREME,123.0,8.0,93.0,108.0,74.0,42.0,16.0,27.0,68.0,36.0,176.0,1760.0,1.0,1.0,2.0,224.0
bakirkoy,Ataköy 3-4-11. Kısım Mahallesi,ATAKÖY 3-4-11. KISIM,40201.0,"Ataköy 3-4-11. Kısım Mahallesi, Bakırköy, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Ataköy 3-4-11. Kısım Mahallesi"", ""town"": ""Bakırköy"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.98299640506962,28.860425090468716,4784,189.1,0.3314,EXTREME,156.0,93.0,11.0,82.0,170.0,8.0,18.0,30.0,43.0,23.0,110.0,1131.0,1.0,1.0,2.0,260.0
bakirkoy,Ataköy 7-8-9-10. Kısım Mahallesi,ATAKÖY 7-8-9-10. KISIM,40196.0,"Ataköy 7-8-9-10. Kısım Mahallesi, Bakırköy, İstanbul, Marmara Bölgesi, 34156, Türkiye","{""suburb"": ""Ataköy 7-8-9-10. Kısım Mahallesi"", ""town"": ""Bakırköy"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34156"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.98675629543849,28.842472886931645,9862,157.4,0.266,EXTREME,3.0,426.0,107.0,239.0,226.0,71.0,16.0,38.0,63.0,33.0,165.0,2371.0,1.0,1.0,4.0,536.0
bakirkoy,Basınköy Mahallesi,BASINKÖY,40200.0,"Basınköy Mahallesi, Bakırköy, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Basınköy Mahallesi"", ""town"": ""Bakırköy"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.97872037753717,28.783110262801888,11960,314.7,0.26,EXTREME,184.0,358.0,108.0,614.0,36.0,0.0,62.0,93.0,47.0,35.0,123.0,1114.0,1.0,1.0,4.0,650.0
bakirkoy,Cevizlik Mahallesi,CEVÝZLÝK,40192.0,"Cevizlik Mahallesi, Bakırköy, İstanbul, Marmara Bölgesi, 34142, Türkiye","{""suburb"": ""Cevizlik Mahallesi"", ""town"": ""Bakırköy"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34142"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.97773886061674,28.876238469850723,12899,428.2,0.1426,EXTREME,332.0,259.0,110.0,198.0,501.0,2.0,39.0,63.0,29.0,16.0,74.0,663.0,0.0,1.0,1.0,701.0
bakirkoy,Kartaltepe Mahallesi,KARTALTEPE,40197.0,"Kartaltepe Mahallesi, Bakırköy, İstanbul, Marmara Bölgesi, 34145, Türkiye","{""suburb"": ""Kartaltepe Mahallesi"", ""town"": ""Bakırköy"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34145"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.987903364410556,28.876631613706373,27104,1002.2,0.3647,EXTREME,775.0,641.0,57.0,414.0,1056.0,3.0,82.0,132.0,166.0,89.0,424.0,4460.0,1.0,2.0,4.0,1473.0
bakirkoy,Osmaniye Mahallesi,OSMANÝYE,40188.0,"Osmaniye Mahallesi, Bakırköy, İstanbul, Marmara Bölgesi, 34146, Türkiye","{""suburb"": ""Osmaniye Mahallesi"", ""town"": ""Bakırköy"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34146"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.99411794066447,28.88543643000717,18253,480.6,0.2506,EXTREME,339.0,363.0,290.0,512.0,470.0,10.0,44.0,83.0,87.0,47.0,225.0,2766.0,1.0,1.0,3.0,992.0
bakirkoy,Sakızağacı Mahallesi,SAKIZAÐACI,40191.0,"Sakızağacı Mahallesi, Bakırköy, İstanbul, Marmara Bölgesi, 34142, Türkiye","{""suburb"": ""Sakızağacı Mahallesi"", ""town"": ""Bakırköy"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34142"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.9782962256444,28.883628619903412,8685,351.5,0.2022,EXTREME,300.0,143.0,29.0,77.0,385.0,10.0,34.0,50.0,41.0,23.0,104.0,1092.0,0.0,0.0,1.0,472.0
bakirkoy,Şenlik Mahallesi,ÞENLÝKKÖY,40199.0,"Şenlik Mahallesi, Bakırköy, İstanbul, Marmara Bölgesi, 34153, Türkiye","{""suburb"": ""Şenlik Mahallesi"", ""town"": ""Bakırköy"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34153"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.97633964743903,28.79637354640666,33324,769.9,0.3876,EXTREME,357.0,1134.0,320.0,1644.0,166.0,1.0,110.0,234.0,122.0,68.0,324.0,4483.0,3.0,3.0,8.0,1811.0
bakirkoy,Yenimahalle Mahallesi,YENÝMAHALLE,40190.0,"Yenimahalle Mahallesi, Bakırköy, İstanbul, Marmara Bölgesi, 34142, Türkiye","{""suburb"": ""Yenimahalle Mahallesi"", ""town"": ""Bakırköy"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34142"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.98069302470379,28.882331685204218,9071,365.5,0.1994,EXTREME,319.0,126.0,48.0,134.0,359.0,0.0,34.0,50.0,42.0,23.0,108.0,894.0,0.0,0.0,1.0,493.0
bakirkoy,Yeşilköy Mahallesi,YEÞÝLKÖY,40189.0,"Yeşilköy Mahallesi, Bakırköy, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Yeşilköy Mahallesi"", ""town"": ""Bakırköy"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.976446603299514,28.82022377224351,42911,1220.3,0.5582,EXTREME,894.0,848.0,590.0,1755.0,554.0,23.0,201.0,310.0,161.0,92.0,413.0,3776.0,3.0,4.0,11.0,2332.0
bakirkoy,Yeşilyurt Mahallesi,YEÞÝLYURT,40195.0,"Yeşilyurt Mahallesi, Bakırköy, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Yeşilyurt Mahallesi"", ""town"": ""Bakırköy"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.96544422362459,28.841325895635133,5667,214.6,0.2567,EXTREME,179.0,97.0,32.0,134.0,173.0,1.0,25.0,38.0,35.0,19.0,91.0,1025.0,1.0,1.0,2.0,308.0
bakirkoy,Zeytinlik Mahallesi,ZEYTÝNLÝK,40193.0,"Zeytinlik Mahallesi, Bakırköy, İstanbul, Marmara Bölgesi, 34140, Türkiye","{""suburb"": ""Zeytinlik Mahallesi"", ""town"": ""Bakırköy"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34140"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.97698954700647,28.873048920429937,10562,302.6,0.1305,EXTREME,203.0,270.0,101.0,143.0,430.0,1.0,30.0,49.0,27.0,15.0,70.0,678.0,0.0,0.0,1.0,574.0
bakirkoy,Zuhuratbaba Mahallesi,ZUHURATBABA,40198.0,"Zuhuratbaba Mahallesi, Bakırköy, İstanbul, Marmara Bölgesi, 34147, Türkiye","{""suburb"": ""Zuhuratbaba Mahallesi"", ""town"": ""Bakırköy"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34147"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.988910848680966,28.863828214823513,18934,758.9,0.3025,EXTREME,644.0,319.0,66.0,279.0,746.0,4.0,65.0,99.0,103.0,56.0,263.0,2493.0,1.0,1.0,3.0,1029.0
bayrampasa,Yıldırım Mahallesi,YILDIRIM,40210.0,"Yıldırım Mahallesi, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Yıldırım Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.06417424371062,28.89135051807359,46266,2099.0,0.1701,EXTREME,1539.0,1521.0,553.0,1865.0,1745.0,3.0,66.0,143.0,69.0,42.0,186.0,3483.0,1.0,1.0,3.0,3613.0
bayrampasa,Yenidoğan Mahallesi,YENÝDOÐAN,40208.0,"Yenidoğan Mahallesi, Bayrampaşa, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Yenidoğan Mahallesi"", ""town"": ""Bayrampaşa"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.040711696360326,28.913277276827586,20527,961.4,0.1565,EXTREME,687.0,762.0,154.0,804.0,793.0,6.0,57.0,104.0,46.0,29.0,122.0,1765.0,0.0,1.0,2.0,1603.0
bayrampasa,Vatan Mahallesi,VATAN,40205.0,"Vatan Mahallesi, Bayrampaşa, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Vatan Mahallesi"", ""town"": ""Bayrampaşa"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.033009625434175,28.90664039544629,13842,687.4,0.0954,EXTREME,541.0,398.0,142.0,712.0,368.0,1.0,36.0,72.0,22.0,16.0,60.0,1053.0,0.0,0.0,1.0,1081.0
bayrampasa,Terazidere Mahallesi,TERAZÝDERE,40206.0,"Terazidere Mahallesi, Bayrampaşa, İstanbul, Marmara Bölgesi, 34220, Türkiye","{""suburb"": ""Terazidere Mahallesi"", ""town"": ""Bayrampaşa"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34220"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.03235594119011,28.900869601809582,18952,829.6,0.1396,EXTREME,532.0,834.0,114.0,771.0,709.0,0.0,52.0,98.0,34.0,24.0,93.0,1509.0,0.0,1.0,2.0,1480.0
bayrampasa,Ortamahalle Mahallesi,ORTAMAHALLE,40204.0,"Ortamahalle Mahallesi, Bayrampaşa, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Ortamahalle Mahallesi"", ""town"": ""Bayrampaşa"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.03229652638771,28.91539879453442,19592,908.6,0.1443,EXTREME,635.0,763.0,132.0,870.0,659.0,1.0,57.0,107.0,40.0,27.0,106.0,1588.0,0.0,1.0,1.0,1530.0
bayrampasa,Muratpaşa Mahallesi,MURATPAÞA,40213.0,"Muratpaşa Mahallesi, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Muratpaşa Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.0493293937911,28.906715039779282,36355,1765.3,0.2593,EXTREME,1285.0,1342.0,212.0,1551.0,1287.0,1.0,116.0,202.0,93.0,63.0,245.0,3394.0,1.0,1.0,2.0,2839.0
bayrampasa,Kocatepe Mahallesi,KOCATEPE,40212.0,"Kocatepe Mahallesi, Bayrampaşa, İstanbul, Marmara Bölgesi, 34045, Türkiye","{""suburb"": ""Kocatepe Mahallesi"", ""town"": ""Bayrampaşa"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34045"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.050697856152944,28.892635429732536,15840,520.3,0.1109,EXTREME,235.0,784.0,218.0,509.0,702.0,26.0,26.0,55.0,30.0,17.0,82.0,1653.0,1.0,1.0,2.0,1237.0
bayrampasa,Kartaltepe Mahallesi,KARTALTEPE,40211.0,"Kartaltepe Mahallesi, Bayrampaşa, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Kartaltepe Mahallesi"", ""town"": ""Bayrampaşa"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.056417734340776,28.90087865635156,37405,1761.6,0.1714,EXTREME,1256.0,1408.0,257.0,1286.0,1631.0,4.0,68.0,137.0,67.0,45.0,180.0,3056.0,1.0,1.0,2.0,2921.0
bayrampasa,İsmetpaşa Mahallesi,ÝSMET PAÞA,40209.0,"İsmetpaşa Mahallesi, Bayrampaşa, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""İsmetpaşa Mahallesi"", ""town"": ""Bayrampaşa"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.04304348088986,28.905602498951176,15494,734.4,0.1386,EXTREME,555.0,489.0,166.0,568.0,611.0,31.0,50.0,86.0,41.0,28.0,108.0,1510.0,0.0,0.0,1.0,1210.0
bayrampasa,Cevatpaşa Mahallesi,CEVATPAÞA,40203.0,"Cevatpaşa Mahallesi, Bayrampaşa, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Cevatpaşa Mahallesi"", ""town"": ""Bayrampaşa"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.07154761455576,28.883118928366116,15366,613.3,0.0597,HIGH,351.0,733.0,116.0,648.0,552.0,0.0,18.0,43.0,18.0,12.0,51.0,1214.0,0.0,0.0,1.0,1200.0
bayrampasa,Altıntepsi Mahallesi,ALTINTEPSÝ,40207.0,"Altıntepsi Mahallesi, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Altıntepsi Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.040031944580576,28.895222575420416,28658,1118.8,0.1778,EXTREME,679.0,1206.0,353.0,1073.0,1161.0,4.0,68.0,135.0,60.0,37.0,161.0,2839.0,1.0,1.0,2.0,2238.0
